gene_ids,feature_is_filtered,feature_name,feature_reference,feature_biotype,n_cells_by_counts,mean_counts,pct_dropout_by_counts,total_counts,pval_without_sv,pval_with_sv,pval_rd_only
ENSG00000196458,FALSE,ZNF605,NCBITaxon:9606,gene,20190,0.39466354,71.160850747761,27630,0.000422074042695255,0.0021219935700841,1.24741852971587e-05
ENSG00000196459,FALSE,TRAPPC2,NCBITaxon:9606,gene,8697,0.14293876,87.5773114885229,10007,0.267095050563958,0.329622081163053,0.298696825752751
ENSG00000196460,FALSE,RFX8,NCBITaxon:9606,gene,1518,0.025753831,97.8317073519119,1803,0.00639865870678079,0.025885350406877,0.00128550833254415
ENSG00000196465,FALSE,MYL6B,NCBITaxon:9606,gene,10182,0.16953534,85.4561556371324,11869,0.471455379106444,0.669938038699918,0.255769933122185
ENSG00000196466,FALSE,ZNF799,NCBITaxon:9606,gene,2825,0.04383722,95.9648045251325,3069,0.337539621042723,0.338379551660456,0.388183552671348
ENSG00000196470,FALSE,SIAH1,NCBITaxon:9606,gene,15298,0.29337656,78.1485237612307,20539,0.182191050734106,0.14245083940249,0.208799644089829
ENSG00000196476,FALSE,C20orf96,NCBITaxon:9606,gene,10500,0.17796284,85.0019283235013,12459,0.233755478086931,0.228059575040174,0.466203694174513
ENSG00000196482,FALSE,ESRRG,NCBITaxon:9606,gene,54474,4.563599,22.1900041423246,319493,0.474585778390617,0.479962202651512,0.737034299650359
ENSG00000196498,FALSE,NCOR2,NCBITaxon:9606,gene,42978,1.3325144,38.6107500464226,93288,0.0676156462300086,0.0462491718279708,0.0229778778740593
ENSG00000196502,FALSE,SULT1A1,NCBITaxon:9606,gene,18951,0.3761088,72.9306232055879,26331,0.111508373483646,0.308634355960568,0.0501557265438021
ENSG00000196503,FALSE,ARL9,NCBITaxon:9606,gene,1248,0.02081161,98.2173720521647,1457,0.264043204641636,0.464021830786432,0.308157457933708
ENSG00000196504,FALSE,PRPF40A,NCBITaxon:9606,gene,31617,0.8048108,54.8386636003942,56344,0.615391049939673,0.945172578880788,0.200308540193051
ENSG00000196505,FALSE,GDAP2,NCBITaxon:9606,gene,20421,0.44528562,70.830893170878,31174,0.666504870388133,0.431165048880754,0.997906783131268
ENSG00000196507,FALSE,TCEAL3,NCBITaxon:9606,gene,8147,0.14135325,88.3629247668157,9896,0.00184510606480741,0.00466854831455205,0.000368357560196402
ENSG00000196510,FALSE,ANAPC7,NCBITaxon:9606,gene,15223,0.26966533,78.2556528446343,18879,0.316280940843644,0.254507273764785,0.396311329036003
ENSG00000196511,FALSE,TPK1,NCBITaxon:9606,gene,26284,0.8370781,62.4562556242769,58603,0.867537969745883,0.904782520105917,0.712112037352542
ENSG00000196517,FALSE,SLC6A9,NCBITaxon:9606,gene,4769,0.08118956,93.1880186833122,5684,0.00139224198799114,0.00469071467715463,1.5088268992961e-05
ENSG00000196526,FALSE,AFAP1,NCBITaxon:9606,gene,7219,0.15050922,89.6884686254624,10537,0.176532210986324,0.221824005746156,0.0334163139294943
ENSG00000196531,FALSE,NACA,NCBITaxon:9606,gene,20582,0.40251967,70.6009227385051,28180,0.00247233058883125,0.00518502403332771,0.00202134116155618
ENSG00000196535,FALSE,MYO18A,NCBITaxon:9606,gene,31106,0.7432901,55.5685697553172,52037,0.300210301062407,0.362044205853015,0.321225051387614
ENSG00000196542,FALSE,SPTSSB,NCBITaxon:9606,gene,1665,0.028153524,97.6217343484409,1971,0.0161979596817919,0.0148907457775812,0.0117235296049048
ENSG00000196547,FALSE,MAN2A2,NCBITaxon:9606,gene,13724,0.23419847,80.3968061249268,16396,0.214595792586867,0.282310206104803,0.274473347404001
ENSG00000196553,FALSE,CCDC196,NCBITaxon:9606,gene,1924,0.033838507,97.251781913754,2369,0.00506771521513429,0.291653253823428,0.00180857713915655
ENSG00000196562,FALSE,SULF2,NCBITaxon:9606,gene,2114,0.037509464,96.9803882357983,2626,0.10402237532859,0.0719213385026519,0.156581293759799
ENSG00000196569,FALSE,LAMA2,NCBITaxon:9606,gene,11824,0.5262466,83.1107429044837,36842,0.400438766764874,0.195964039822466,0.884462150760304
ENSG00000196576,FALSE,PLXNB2,NCBITaxon:9606,gene,22687,0.4410433,67.5941664643117,30877,0.0178235764285913,0.0303787556620532,0.00237141911512521
ENSG00000196581,FALSE,AJAP1,NCBITaxon:9606,gene,6708,0.13956776,90.4183747803854,9771,0.000397780594437308,0.00860295777359283,2.39972106581387e-06
ENSG00000196584,FALSE,XRCC2,NCBITaxon:9606,gene,2559,0.04132326,96.3447556742705,2893,0.167900147555065,0.186137691436119,0.365256421497398
ENSG00000196586,FALSE,MYO6,NCBITaxon:9606,gene,60034,4.0245256,14.2481680926738,281753,0.0572231273651579,0.0793886414043428,0.0172866149130735
ENSG00000196588,FALSE,MRTFA,NCBITaxon:9606,gene,47385,1.7544173,32.3158451056293,122825,3.83950615951329e-05,2.54920054378291e-05,4.76397337921017e-07
ENSG00000196591,FALSE,HDAC2,NCBITaxon:9606,gene,13330,0.2507392,80.9595909097402,17554,0.641139462571394,0.489249076967856,0.895928975191468
ENSG00000196597,FALSE,ZNF782,NCBITaxon:9606,gene,30447,0.78387064,56.5098773014898,54878,0.710413787775868,0.980711810956555,0.501777859335504
ENSG00000196605,FALSE,ZNF846,NCBITaxon:9606,gene,25148,0.5432587,64.0789041408962,38033,0.0058163213509318,0.00117116432549546,0.00477104025860183
ENSG00000196628,FALSE,TCF4,NCBITaxon:9606,gene,67671,8.724521,3.33957062663371,610795,0.267994778728158,0.418337297156855,0.0436533096552149
ENSG00000196632,FALSE,WNK3,NCBITaxon:9606,gene,17967,0.39139253,74.3361567798426,27401,0.766419194652078,0.740476937698284,0.482835062821892
ENSG00000196636,FALSE,SDHAF3,NCBITaxon:9606,gene,8484,0.17067805,87.881558085389,11949,0.00253072160719556,0.00199052570854001,0.000423301775159313
ENSG00000196639,FALSE,HRH1,NCBITaxon:9606,gene,33506,1.328572,52.1404390864032,93012,0.000215972480021958,0.000824988894995173,7.31553504591146e-05
ENSG00000196642,FALSE,RABL6,NCBITaxon:9606,gene,28207,0.5864246,59.7094659258096,41055,0.0518123959598893,0.108676713019228,0.0095165041782441
ENSG00000196646,FALSE,ZNF136,NCBITaxon:9606,gene,6093,0.10017283,91.2968332642946,7013,0.530649907704965,0.782085363480633,0.208753525744296
ENSG00000196652,FALSE,ZKSCAN5,NCBITaxon:9606,gene,11273,0.19423217,83.8977845705552,13598,0.00166603300813301,0.00554187041178672,0.000226338432625741
ENSG00000196653,FALSE,ZNF502,NCBITaxon:9606,gene,3485,0.055221472,95.0220685911811,3866,0.155548584383195,0.309227140228428,0.0619005139257737
ENSG00000196655,FALSE,TRAPPC4,NCBITaxon:9606,gene,5026,0.0786756,92.8209230241826,5508,0.0316298947776293,0.0852078990569888,0.0286364970676149
ENSG00000196659,FALSE,TTC30B,NCBITaxon:9606,gene,1369,0.020525932,98.0445371309403,1437,0.0575253772785831,0.180877901072893,0.0378586575132263
ENSG00000196660,FALSE,SLC30A10,NCBITaxon:9606,gene,23535,0.6241769,66.3828936279621,43698,0.153694431437497,0.199105412225107,0.137985238866018
ENSG00000196663,FALSE,TECPR2,NCBITaxon:9606,gene,41031,1.2145581,41.3918210515791,85030,0.0347206682731073,0.0417946223004049,0.0123976901961359
ENSG00000196668,FALSE,LINC00173,NCBITaxon:9606,gene,11272,0.21057293,83.8992129583339,14742,0.0153318393807353,0.0125244455937148,0.00078996399735963
ENSG00000196670,FALSE,ZFP62,NCBITaxon:9606,gene,7034,0.11292834,89.9527203645246,7906,0.0895789598059537,0.0340512109024834,0.0996045165976676
ENSG00000196678,FALSE,ERI2,NCBITaxon:9606,gene,14421,0.27716437,79.401219843163,19404,0.000872883071335563,0.00223615939978709,0.000124671587275358
ENSG00000196683,FALSE,TOMM7,NCBITaxon:9606,gene,11415,0.20044565,83.6949535059778,14033,0.00208900965750264,0.00583129379051719,0.00033560626592917
ENSG00000196689,FALSE,TRPV1,NCBITaxon:9606,gene,25247,0.552529,63.9374937508035,38682,0.0239003425136226,0.0402233499071193,0.0571829841695464
ENSG00000196693,FALSE,ZNF33B,NCBITaxon:9606,gene,13048,0.28910568,81.3623962633376,20240,0.281337352111444,0.45193360854383,0.132001264405743
ENSG00000196700,FALSE,ZNF512B,NCBITaxon:9606,gene,7428,0.117042094,89.3899355797112,8194,0.799213930453296,0.52093411879264,0.589978928059807
ENSG00000196704,FALSE,AMZ2,NCBITaxon:9606,gene,24596,0.5412447,64.8673741947464,37892,0.57170153824422,0.896568131859086,0.298262947734384
ENSG00000196705,FALSE,ZNF431,NCBITaxon:9606,gene,24227,0.5369024,65.3944492850919,37588,0.451734979991996,0.520837040475092,0.975684093476553
ENSG00000196712,FALSE,NF1,NCBITaxon:9606,gene,63068,4.742776,9.91443957205503,332037,0.346260690352869,0.565233084281424,0.0904150200290924
ENSG00000196715,FALSE,VKORC1L1,NCBITaxon:9606,gene,18673,0.43275866,73.3277150080704,30297,0.990425484670654,0.762805713254145,0.970740480657038
ENSG00000196724,FALSE,ZNF418,NCBITaxon:9606,gene,6948,0.110271536,90.075561713494,7720,0.33030574537317,0.47560852105406,0.250267414858556
ENSG00000196730,FALSE,DAPK1,NCBITaxon:9606,gene,57660,3.371281,17.6391606793412,236020,0.396650348899767,0.146242854370509,0.333148780828655
ENSG00000196739,FALSE,COL27A1,NCBITaxon:9606,gene,35215,1.1102144,49.6993243725807,77725,7.03428131216477e-06,1.09212734430213e-05,2.08471076730039e-07
ENSG00000196741,FALSE,LINC01560,NCBITaxon:9606,gene,2133,0.032467254,96.9532488680027,2273,0.628343105047473,0.408869846108311,0.398912061711289
ENSG00000196743,FALSE,GM2A,NCBITaxon:9606,gene,3934,0.061549228,94.3807224785385,4309,0.282903064934352,0.340668284672747,0.283376153398083
ENSG00000196756,FALSE,SNHG17,NCBITaxon:9606,gene,3330,0.05142196,95.2434686968818,3600,0.0821896621457345,0.0822877377239328,0.0872646243763499
ENSG00000196757,FALSE,ZNF700,NCBITaxon:9606,gene,14076,0.25371024,79.8940136268194,17762,0.0144885403936331,0.0119352789145359,0.00150654544547911
ENSG00000196767,FALSE,POU3F4,NCBITaxon:9606,gene,3506,0.055250037,94.9920724478281,3868,0.52215998911671,0.598062307868139,0.298910374654418
ENSG00000196776,FALSE,CD47,NCBITaxon:9606,gene,41817,1.3739376,40.2691082575097,96188,0.000411948425134641,0.000757630395028874,2.21245612915294e-05
ENSG00000196781,FALSE,TLE1,NCBITaxon:9606,gene,50239,2.2906199,28.2392263851791,160364,0.986433718835167,0.785409554022396,0.910494421103485
ENSG00000196782,FALSE,MAML3,NCBITaxon:9606,gene,19502,0.79361224,72.1435815395164,55560,0.0416341646652728,0.037540091227446,0.0106455507743537
ENSG00000196792,FALSE,STRN3,NCBITaxon:9606,gene,48978,1.9593338,30.0404233741376,137171,0.162239133374693,0.164000089132621,0.117855439051292
ENSG00000196793,FALSE,ZNF239,NCBITaxon:9606,gene,2950,0.0476653,95.7862560527932,3337,0.533141450309135,0.576959654706268,0.53672287880779
ENSG00000196810,FALSE,CTBP1-DT,NCBITaxon:9606,gene,9460,0.16565013,86.487451613364,11597,0.12175194466962,0.239670780965802,0.0398967431319988
ENSG00000196814,FALSE,MVB12B,NCBITaxon:9606,gene,45728,1.6101644,34.6826836549587,112726,0.148679558246201,0.122422690683823,0.0842372803205472
ENSG00000196821,FALSE,ILRUN,NCBITaxon:9606,gene,25068,0.55997086,64.1931751631933,39203,0.382109370137373,0.624700243296552,0.600977461963416
ENSG00000196839,FALSE,ADA,NCBITaxon:9606,gene,4221,0.0691054,93.9707751860475,4838,0.0328045683944813,0.109362724943464,0.00152174531440035
ENSG00000196843,FALSE,ARID5A,NCBITaxon:9606,gene,5349,0.09747318,92.3595537716579,6824,0.0522224264940301,0.051313704510523,0.0622434375978368
ENSG00000196850,FALSE,PPTC7,NCBITaxon:9606,gene,12874,0.24234027,81.6109357368339,16966,0.020508851828965,0.0841505186172488,0.000911457752530727
ENSG00000196865,FALSE,NHLRC2,NCBITaxon:9606,gene,31858,0.8233799,54.4944221457241,57644,0.04791089141603,0.105971566200979,0.00862173857102448
ENSG00000196867,FALSE,ZFP28,NCBITaxon:9606,gene,5184,0.08217515,92.5952377551458,5753,0.571141564180616,0.202569373206025,0.708771178851159
ENSG00000196872,FALSE,CRACDL,NCBITaxon:9606,gene,7538,0.118413344,89.2328129240526,8290,0.0582590761436759,0.127608147510654,0.276337484785843
ENSG00000196873,FALSE,CBWD3,NCBITaxon:9606,gene,5010,0.07808996,92.8437772286421,5467,0.124531834450935,0.0601544431906934,0.0616484806208321
ENSG00000196876,FALSE,SCN8A,NCBITaxon:9606,gene,23465,0.55038637,66.4828807724721,38532,0.00247397044976823,0.00231571024983073,0.00151040873732939
ENSG00000196911,FALSE,KPNA5,NCBITaxon:9606,gene,35168,0.95487726,49.7664585981802,66850,0.213807811126328,0.254928553807171,0.241226057895488
ENSG00000196912,FALSE,ANKRD36B,NCBITaxon:9606,gene,22549,0.46545443,67.7912839777743,32586,0.340597821953461,0.254303362743088,0.0858457247241526
ENSG00000196914,FALSE,ARHGEF12,NCBITaxon:9606,gene,63828,5.732649,8.82886486023226,401337,0.838326100866682,0.503402996752682,0.0517655586814159
ENSG00000196923,FALSE,PDLIM7,NCBITaxon:9606,gene,7829,0.125541,88.8171520804468,8789,0.00166101532975402,0.00283088427597268,0.000812157624177415
ENSG00000196924,FALSE,FLNA,NCBITaxon:9606,gene,19745,0.40529075,71.7964833092888,28374,0.336237695779653,0.313608392167583,0.619287454710094
ENSG00000196935,FALSE,SRGAP1,NCBITaxon:9606,gene,56730,3.38915,18.9675613135454,237271,0.00361898633889049,0.00754093629831293,0.000144950114865135
ENSG00000196937,FALSE,FAM3C,NCBITaxon:9606,gene,15016,0.29517633,78.5513291148281,20665,0.903912528107374,0.777504186342522,0.530213909390559
ENSG00000196943,FALSE,NOP9,NCBITaxon:9606,gene,1573,0.02349698,97.7531460240826,1645,0.132044595838933,0.198838227005001,0.210641023377695
ENSG00000196950,FALSE,SLC39A10,NCBITaxon:9606,gene,25522,0.58052534,63.5446871116571,40642,0.103702213122883,0.143347137604638,0.0720559057757461
ENSG00000196951,FALSE,SCOC-AS1,NCBITaxon:9606,gene,4430,0.093173735,93.6722421402962,6523,0.00688621016558296,0.00421680817258872,0.000521085117317125
ENSG00000196961,FALSE,AP2A1,NCBITaxon:9606,gene,17914,0.32581526,74.4118613321145,22810,0.737321759578797,0.493473603904634,0.716426262689203
ENSG00000196967,FALSE,ZNF585A,NCBITaxon:9606,gene,18847,0.37942263,73.0791755345741,26563,0.0600152265146026,0.0486847751597566,0.046880571484465
ENSG00000196968,FALSE,FUT11,NCBITaxon:9606,gene,9398,0.16155066,86.5760116556443,11310,0.0112966193090379,0.0489878567130489,0.000677380812459388
ENSG00000196975,FALSE,ANXA4,NCBITaxon:9606,gene,34957,1.0585067,50.0678484194889,74105,0.916282797918805,0.833619699611572,0.892712297807256
ENSG00000196976,FALSE,LAGE3,NCBITaxon:9606,gene,1646,0.025053922,97.6488737162365,1754,0.0126018874837877,0.0180612055985468,0.00294454050727849
ENSG00000196981,FALSE,WDR5B,NCBITaxon:9606,gene,2052,0.030896029,97.0689482780785,2163,0.250174540859491,0.371692241380351,0.164934498680388
ENSG00000196998,FALSE,WDR45,NCBITaxon:9606,gene,16971,0.34682685,75.7588310074419,24281,0.197819099400419,0.152656300483014,0.475216215986986
ENSG00000197006,FALSE,METTL9,NCBITaxon:9606,gene,18710,0.367867,73.274864660258,25754,0.253376343785912,0.752860816063024,0.0978853204410458
ENSG00000197008,FALSE,ZNF138,NCBITaxon:9606,gene,22834,0.4847234,67.3841934608408,33935,0.0721113223959426,0.096314364617557,0.00672167693104685
ENSG00000197013,FALSE,ZNF429,NCBITaxon:9606,gene,19332,0.38783586,72.3864074618978,27152,0.722663219652398,0.739943419695364,0.90826613711645
ENSG00000197016,FALSE,ZNF470,NCBITaxon:9606,gene,7709,0.13831079,88.9885586138925,9683,0.0280177059062569,0.0311427806106199,0.0134826913732234
ENSG00000197019,FALSE,SERTAD1,NCBITaxon:9606,gene,1926,0.029524775,97.2489251381965,2067,0.107666981573652,0.0950171001879401,0.116150771031116
ENSG00000197020,FALSE,ZNF100,NCBITaxon:9606,gene,17727,0.36655286,74.678969846734,25662,0.540608114679045,0.652975217492138,0.244716182521363
ENSG00000197024,FALSE,ZNF398,NCBITaxon:9606,gene,20879,0.4103758,70.176691568227,28730,0.00579807057318577,0.0247677332526248,0.00102377480887946
ENSG00000197037,FALSE,ZSCAN25,NCBITaxon:9606,gene,7525,0.1228842,89.2513819651759,8603,0.86046303082128,0.849652579551754,0.453378643426811
ENSG00000197043,FALSE,ANXA6,NCBITaxon:9606,gene,15630,0.28562042,77.6742990186976,19996,0.143017471863861,0.153955681352038,0.0496900067650693
ENSG00000197044,FALSE,ZNF441,NCBITaxon:9606,gene,11319,0.20708767,83.8320787327344,14498,0.000585747690513534,0.000899691463677647,2.50295711857426e-05
ENSG00000197045,FALSE,GMFB,NCBITaxon:9606,gene,8122,0.13531117,88.3986344612836,9473,0.0833733592104935,0.157701106381245,0.0214026939863881
ENSG00000197050,FALSE,ZNF420,NCBITaxon:9606,gene,12951,0.24274021,81.5009498778728,16994,0.33064408271536,0.832974425172396,0.0822985399834652
ENSG00000197054,FALSE,ZNF763,NCBITaxon:9606,gene,8098,0.14383864,88.4329157679727,10070,0.00330715432162183,0.00794156509550328,0.000281739781533866
ENSG00000197056,FALSE,ZMYM1,NCBITaxon:9606,gene,16385,0.31777343,76.5958662457684,22247,0.428141880355534,0.300417977822091,0.572995332579908
ENSG00000197057,FALSE,DTHD1,NCBITaxon:9606,gene,890,0.016840693,98.7287348769444,1179,0.786311949912016,0.795366963709975,0.938670836648411
ENSG00000197061,FALSE,H4C3,NCBITaxon:9606,gene,8290,0.1389964,88.1586653144596,9731,0.0425289116906892,0.104611768385325,0.0055534044630255
ENSG00000197062,FALSE,ZSCAN26,NCBITaxon:9606,gene,14276,0.25119627,79.6083360710766,17586,0.0101196385329,0.035433253587711,0.00144834810968307
ENSG00000197063,FALSE,MAFG,NCBITaxon:9606,gene,21598,0.43517262,69.1496807553315,30466,0.169987137891474,0.212294247743931,0.14262561869965
ENSG00000197070,FALSE,ARRDC1,NCBITaxon:9606,gene,6915,0.107386194,90.1226985101915,7518,0.980829085086615,0.857127310940364,0.970385016067388
ENSG00000197077,FALSE,KIAA1671,NCBITaxon:9606,gene,55613,2.6411748,20.5630704623691,184906,0.00332153765206702,0.00421367085697315,0.000887112149575559
ENSG00000197081,FALSE,IGF2R,NCBITaxon:9606,gene,32568,0.812467,53.4802668228371,56880,0.685333313975027,0.981349838834883,0.997579027365205
ENSG00000197085,FALSE,NPSR1-AS1,NCBITaxon:9606,gene,1441,0.024839664,97.9416932108729,1739,0.523506615321984,0.779552222910299,0.485334960060009
ENSG00000197093,FALSE,GAL3ST4,NCBITaxon:9606,gene,2448,0.037338056,96.5033067177077,2614,0.96522686994789,0.901562754857316,0.717319210449884
ENSG00000197102,FALSE,DYNC1H1,NCBITaxon:9606,gene,43645,1.2316703,37.6580153980203,86228,0.0996083611558756,0.222418041921666,0.064831585293015
ENSG00000197106,FALSE,SLC6A17,NCBITaxon:9606,gene,2757,0.04063763,96.061934894085,2845,0.870245837477458,0.74792476492612,0.415343598531782
ENSG00000197111,FALSE,PCBP2,NCBITaxon:9606,gene,39118,1.0232828,44.1243268722593,71639,0.333763076332726,0.701802085019825,0.0208905075914484
ENSG00000197114,FALSE,ZGPAT,NCBITaxon:9606,gene,10528,0.1770201,84.9619334656973,12393,0.000448883951825748,0.000342426432037692,0.000119500702607189
ENSG00000197119,FALSE,SLC25A29,NCBITaxon:9606,gene,44377,1.356797,36.6124355440015,94988,0.00212293261561318,0.0154891376088183,3.68551984154766e-05
ENSG00000197121,FALSE,PGAP1,NCBITaxon:9606,gene,25925,0.6542302,62.9690468368353,45802,0.553436575427399,0.462190057371808,0.9268061409252
ENSG00000197122,FALSE,SRC,NCBITaxon:9606,gene,5567,0.08894571,92.0481652358982,6227,0.0313645972945636,0.0298472227409798,0.0101635255960985
ENSG00000197124,FALSE,ZNF682,NCBITaxon:9606,gene,10411,0.18814723,85.1290548358068,13172,0.000602978336793666,0.000961841431812887,4.04271882267783e-05
ENSG00000197128,FALSE,ZNF772,NCBITaxon:9606,gene,8065,0.13044037,88.4800525646703,9132,0.616547740659603,0.662656658866625,0.524412948781144
ENSG00000197134,FALSE,ZNF257,NCBITaxon:9606,gene,2231,0.038466483,96.8132668656887,2693,0.706314873488377,0.404247604144197,0.980322840571546
ENSG00000197136,FALSE,PCNX3,NCBITaxon:9606,gene,6320,0.0974589,90.9725892385265,6823,0.885184285843814,0.74537512158219,0.756878257004002
ENSG00000197140,FALSE,ADAM32,NCBITaxon:9606,gene,11401,0.2499393,83.7149509348798,17498,0.142434479200439,0.342085501467223,0.0176920222106891
ENSG00000197147,FALSE,LRRC8B,NCBITaxon:9606,gene,12002,0.2318559,82.8564898798726,16232,0.00161985797732544,0.00219893442440721,0.00111570181037762
ENSG00000197150,FALSE,ABCB8,NCBITaxon:9606,gene,15742,0.27510747,77.5143195874816,19260,0.374287484689104,0.352069120653796,0.217737728559447
ENSG00000197157,FALSE,SND1,NCBITaxon:9606,gene,47446,1.7730149,32.2287134511277,124127,0.0721994421610872,0.149886737739792,0.0364551839550875
ENSG00000197162,FALSE,ZNF785,NCBITaxon:9606,gene,14425,0.26023796,79.3955062920482,18219,0.000132785162601866,0.000438994463748524,8.6539055040686e-06
ENSG00000197165,FALSE,SULT1A2,NCBITaxon:9606,gene,2226,0.03403848,96.8204088045823,2383,0.649570188880258,0.644617656467134,0.844015900914758
ENSG00000197168,FALSE,NEK5,NCBITaxon:9606,gene,4684,0.08223228,93.3094316445028,5757,0.00388329060849538,0.01055396542826,0.00033550774228734
ENSG00000197170,FALSE,PSMD12,NCBITaxon:9606,gene,14418,0.26485166,79.4055050064992,18542,0.429154181407132,0.411275417412937,0.50327411161868
ENSG00000197177,FALSE,ADGRA1,NCBITaxon:9606,gene,2490,0.03842363,96.4433144310017,2690,0.965859128229859,0.956260139580072,0.751784794908711
ENSG00000197180,FALSE,CH17-340M24.3,NCBITaxon:9606,gene,1469,0.022454256,97.9016983530689,1572,0.00170524177388363,0.00335026442568171,0.000105163070939713
ENSG00000197181,FALSE,PIWIL2,NCBITaxon:9606,gene,3913,0.07219072,94.4107186218915,5054,0.367882720419637,0.385335548983034,0.0854660008064837
ENSG00000197182,FALSE,MIRLET7BHG,NCBITaxon:9606,gene,48616,1.7446756,30.5574997500321,122143,0.290823858531925,0.315167361815684,0.113122825953578
ENSG00000197183,FALSE,NOL4L,NCBITaxon:9606,gene,11280,0.20268823,83.8877858561042,14190,0.000432985961282866,0.000940192349578901,4.60605879911194e-06
ENSG00000197208,FALSE,SLC22A4,NCBITaxon:9606,gene,8644,0.1576083,87.6530160407948,11034,0.560167731262419,0.933479056766912,0.148150115543543
ENSG00000197217,FALSE,ENTPD4,NCBITaxon:9606,gene,15126,0.27635017,78.3942064591695,19347,0.150089669214069,0.495104634394047,0.0222522279839215
ENSG00000197223,FALSE,C1D,NCBITaxon:9606,gene,18577,0.4119899,73.464840234827,28843,0.174381536923021,0.188332223278048,0.142731985564514
ENSG00000197226,FALSE,TBC1D9B,NCBITaxon:9606,gene,19611,0.36950964,71.9878872716365,25869,0.895352918244355,0.979719991123186,0.534221072398011
ENSG00000197256,FALSE,KANK2,NCBITaxon:9606,gene,14844,0.29371938,78.7970118127669,20563,0.000476780508120062,0.00468275584878952,1.14364441533458e-05
ENSG00000197265,FALSE,GTF2E2,NCBITaxon:9606,gene,19475,0.40990445,72.1821480095416,28697,0.395907045663446,0.274231254149467,0.209643265015579
ENSG00000197275,FALSE,RAD54B,NCBITaxon:9606,gene,3235,0.05205045,95.3791655358597,3644,0.792295237770054,0.656275906365433,0.74995985508337
ENSG00000197283,FALSE,SYNGAP1,NCBITaxon:9606,gene,24240,0.4816238,65.3758802439686,33718,0.000388715697140608,0.0021711774504697,1.08630239485626e-05
ENSG00000197291,FALSE,RAMP2-AS1,NCBITaxon:9606,gene,2386,0.03709523,96.591866759988,2597,0.0269780570391786,0.00728466117935927,0.0876952541575827
ENSG00000197296,FALSE,FITM2,NCBITaxon:9606,gene,5102,0.0809753,92.7123655530003,5669,0.786325861885458,0.55030194414767,0.945084727061534
ENSG00000197299,FALSE,BLM,NCBITaxon:9606,gene,1507,0.025182476,97.8474196174778,1763,0.906211013890437,0.695375794296097,0.990139980132798
ENSG00000197302,FALSE,ZNF720,NCBITaxon:9606,gene,20690,0.4490994,70.4466568584039,31441,0.575703985429506,0.625964190331822,0.42403635727265
ENSG00000197312,FALSE,DDI2,NCBITaxon:9606,gene,17784,0.3480124,74.5975517433473,24364,0.775091853287338,0.944126022266771,0.714907088579753
ENSG00000197321,FALSE,SVIL,NCBITaxon:9606,gene,5843,0.12661229,91.6539302089731,8864,0.450241815986322,0.347438472853305,0.944625227483255
ENSG00000197323,FALSE,TRIM33,NCBITaxon:9606,gene,41533,1.2226428,40.6747703866646,85596,0.0581754513132899,0.019065421826545,0.0625870655748751
ENSG00000197324,FALSE,LRP10,NCBITaxon:9606,gene,12540,0.21612935,82.0880172549244,15131,0.286475090283172,0.448703963283101,0.0884128485851998
ENSG00000197329,FALSE,PELI1,NCBITaxon:9606,gene,3949,0.07337628,94.3592966618578,5137,0.252653118450825,0.484977660538435,0.0613085158762111
ENSG00000197332,FALSE,CTC-499B15.5,NCBITaxon:9606,gene,2716,0.04346584,96.1204987930123,3043,0.000363103529687271,0.00136412001567624,8.22011010491013e-06
ENSG00000197343,FALSE,ZNF655,NCBITaxon:9606,gene,33738,0.82869345,51.8090531217415,58016,0.886502019032421,0.941693140830107,0.404288368803357
ENSG00000197345,FALSE,MRPL21,NCBITaxon:9606,gene,4534,0.070333816,93.52368981131,4924,0.0345672476086988,0.083780820733173,0.00603936985384431
ENSG00000197355,FALSE,UAP1L1,NCBITaxon:9606,gene,7087,0.113142595,89.8770158122527,7921,0.452984414662492,0.263038468638489,0.693496307641065
ENSG00000197360,FALSE,ZNF98,NCBITaxon:9606,gene,51784,6.495651,26.0323672670657,454754,0.983390990753209,0.811828821663094,0.774760444896248
ENSG00000197361,FALSE,FBXL22,NCBITaxon:9606,gene,1721,0.02659658,97.5417446328329,1862,0.009453408782883,0.0302915708807908,0.00126705304692164
ENSG00000197362,FALSE,ZNF786,NCBITaxon:9606,gene,7298,0.12541245,89.575625990944,8780,0.0645879450834448,0.126356721086312,0.0234707854011166
ENSG00000197363,FALSE,ZNF517,NCBITaxon:9606,gene,3685,0.05616421,94.7363910354383,3932,0.0561991823257294,0.103640093150976,0.0440416083406692
ENSG00000197372,FALSE,ZNF675,NCBITaxon:9606,gene,11611,0.21771486,83.4149895013498,15242,0.171816753056864,0.269907706124801,0.123576119505393
ENSG00000197375,FALSE,SLC22A5,NCBITaxon:9606,gene,26159,0.56311333,62.6348040966162,39423,0.58994330791424,0.696639801966243,0.336945125809047
ENSG00000197380,FALSE,DACT3,NCBITaxon:9606,gene,8660,0.14375295,87.6301618363353,10064,0.0311067015806997,0.115017053354704,0.00288701394413188
ENSG00000197381,FALSE,ADARB1,NCBITaxon:9606,gene,18965,0.42368838,72.9106257766859,29662,0.313321007152263,0.402682103047113,0.319121178918126
ENSG00000197386,FALSE,HTT,NCBITaxon:9606,gene,43952,1.349755,37.219500349955,94495,0.807465740988201,0.660163676527763,0.225690020495998
ENSG00000197405,FALSE,C5AR1,NCBITaxon:9606,gene,3307,0.053721663,95.2763216157923,3761,0.0612843737852018,0.0461682760386074,0.0381734342363974
