gene	n_cell_per_gene	prct_zero	expression_mean
CTD-2184D3.5	58	0.00913385826771654	0.0654661417322834
CTD-3110H11.1	110	0.0173228346456693	0.106513385826772
RP5-977B1.11	8	0.00125984251968504	0.00465826771653543
RP11-930O11.1	6	0.000944881889763779	0.00475433070866142
RP11-758N13.1	4	0.00062992125984252	0.00207874015748031
RP5-823G15.5	9	0.00141732283464567	0.00564566929133858
CTD-2643K12.3	10	0.0015748031496063	0.00724094488188977
CSPG4P11	37	0.00582677165354331	0.0209196850393701
LINC00933	6	0.000944881889763779	0.00249133858267717
RP11-326N17.1	14	0.00220472440944882	0.0113055118110236
RP11-59H7.3	8	0.00125984251968504	0.00771496062992126
RP11-356M20.3	17	0.00267716535433071	0.0120377952755905
RP11-387D10.2	40	0.0062992125984252	0.0307385826771653
RP11-475A13.1	9	0.00141732283464567	0.00428188976377953
RP11-315O8.1	5	0.00078740157480315	0.0044
RP11-809H16.3	6	0.000944881889763779	0.00270708661417323
CTD-3065B20.1	163	0.0256692913385827	0.117788976377953
RP11-275I4.2	58	0.00913385826771654	0.0603511811023622
RP11-356M20.2	45	0.00708661417322835	0.0181842519685039
RP11-83J16.3	25	0.00393700787401575	0.0166204724409449
FKSG62	264	0.0415748031496063	0.152661417322835
RP11-505E24.2	2	0.00031496062992126	0.00139685039370079
RP11-129I19.2	1	0.00015748031496063	0.000401574803149606
CASC7	1712	0.269606299212598	1.20582834645669
RP11-20G13.2	3	0.00047244094488189	0.00318110236220472
RP11-158M2.4	9	0.00141732283464567	0.00766929133858268
RP11-299G20.3	9	0.00141732283464567	0.00408031496062992
RP11-90B9.2	43	0.00677165354330709	0.037088188976378
RP5-991G20.1	38	0.00598425196850394	0.0308503937007874
RP11-1360M22.2	18	0.00283464566929134	0.00379055118110236
RP11-81A1.3	34	0.00535433070866142	0.0129118110236221
RP11-429D19.1	7	0.00110236220472441	0.00578267716535433
RP11-16E12.2	12	0.00188976377952756	0.00985196850393701
RP11-507J18.2	26	0.00409448818897638	0.0225133858267717
RP11-182J1.13	30	0.0047244094488189	0.0157763779527559
RP11-45P15.4	8	0.00125984251968504	0.00973228346456693
RP11-544D21.2	14	0.00220472440944882	0.00611023622047244
RP11-231E4.2	11	0.00173228346456693	0.00700157480314961
RP11-304L19.12	8	0.00125984251968504	0.00386141732283465
RP11-673C5.1	3274	0.515590551181102	2.73717952755905
CTD-2270L9.2	28	0.00440944881889764	0.0254062992125984
RP11-1006G14.2	32	0.00503937007874016	0.0240283464566929
ATP6C	10	0.0015748031496063	0.00595433070866142
RP13-98N21.3	18	0.00283464566929134	0.00960472440944882
CTD-2118P12.1	5	0.00078740157480315	0.00220472440944882
RP11-359K18.3	10	0.0015748031496063	0.0102299212598425
RP11-1078H9.6	4	0.00062992125984252	0.000428346456692913
ANP32BP1	766	0.120629921259843	0.24124094488189
RP11-114H24.6	611	0.0962204724409449	0.56591968503937
RP11-400N9.1	5	0.00078740157480315	0.00146141732283465
RP11-96D1.3	5	0.00078740157480315	0.00308346456692913
RP11-554A11.9	21	0.00330708661417323	0.0195244094488189
CTD-2256P15.2	12	0.00188976377952756	0.0140236220472441
SLC22A31	4	0.00062992125984252	0.00402047244094488
CTD-2012K14.7	15	0.00236220472440945	0.0142488188976378
RP11-382A20.5	6	0.000944881889763779	0.00285196850393701
CTD-2196E14.4	18	0.00283464566929134	0.015911811023622
RP11-426C22.4	117	0.0184251968503937	0.097355905511811
AC002519.8	10	0.0015748031496063	0.00284566929133858
RP5-1142A6.5	661	0.104094488188976	0.564686614173228
RP11-300A12.2	7	0.00110236220472441	0.00688188976377953
RP5-1024G6.7	19	0.00299212598425197	0.0109055118110236
AC083843.1	67	0.0105511811023622	0.0415023622047244
RP11-467D6.1	51	0.00803149606299213	0.0399637795275591
RP11-63E9.1	6	0.000944881889763779	0.00516850393700787
LINC00567	8	0.00125984251968504	0.00347874015748031
RP11-284N8.3	339	0.0533858267716536	0.287516535433071
TCEB1P2	29	0.00456692913385827	0.0189826771653543
RP11-488I20.3	7	0.00110236220472441	0.00359212598425197
IGHV3OR16-13	11	0.00173228346456693	0.00637637795275591
GNPATP	5	0.00078740157480315	0.00356850393700787
HERC2P10	155	0.0244094488188976	0.0744834645669292
RP11-95H3.1	4	0.00062992125984252	0.00154645669291339
AC097374.2	192	0.0302362204724409	0.0328992125984252
VENTXP1	5	0.00078740157480315	0.000651968503937008
RP11-211G23.1	13	0.00204724409448819	0.00737637795275591
RAB43P1	144	0.0226771653543307	0.122537007874016
RP11-488L18.10	2384	0.375433070866142	2.54333700787401
RP11-177N22.2	12	0.00188976377952756	0.00941889763779528
RP11-525K10.3	21	0.00330708661417323	0.0146141732283465
RP11-1012E15.1	4	0.00062992125984252	0.00289291338582677
AL022344.7	6	0.000944881889763779	0.00232283464566929
RP11-753A21.2	5	0.00078740157480315	0.00154330708661417
RP11-481E4.1	9	0.00141732283464567	0.00461259842519685
CTD-3037G24.4	13	0.00204724409448819	0.0101811023622047
RP11-46C24.7	61	0.00960629921259843	0.0510425196850394
RP11-830F9.5	15	0.00236220472440945	0.00858267716535433
RP11-293B20.2	5	0.00078740157480315	0.00111338582677165
CTD-2382E5.4	29	0.00456692913385827	0.0153070866141732
RP11-1100L3.8	1373	0.216220472440945	1.51506771653543
U82695.10	19	0.00299212598425197	0.0150818897637795
CTA-204B4.2	74	0.0116535433070866	0.0386015748031496
RP11-1H8.4	10	0.0015748031496063	0.00758897637795276
RP11-697E2.4	31	0.00488188976377953	0.0315874015748032
RP11-715J22.2	11	0.00173228346456693	0.00425354330708661
RP11-392E22.8	8	0.00125984251968504	0.00783464566929134
CTD-3037G24.3	18	0.00283464566929134	0.0142141732283465
RP11-343C2.7	4	0.00062992125984252	0.00221732283464567
RP5-991G20.4	38	0.00598425196850394	0.0274062992125984
RP11-602M11.3	108	0.017007874015748	0.0310708661417323
PWRN1	9	0.00141732283464567	0.00407244094488189
RP6-91H8.2	50	0.0078740157480315	0.0535275590551181
RP11-1006G14.3	5	0.00078740157480315	0.00253700787401575
RP11-410E4.1	19	0.00299212598425197	0.0162015748031496
HNRNPLP2	96	0.0151181102362205	0.0234771653543307
NDUFA5P11	236	0.0371653543307087	0.168831496062992
RP11-2E11.5	8	0.00125984251968504	0.0034488188976378
AC022819.3	71	0.0111811023622047	0.0180818897637795
RP11-322D14.1	28	0.00440944881889764	0.0311385826771654
RP11-16E23.4	2240	0.352755905511811	2.6993905511811
CTA-363E6.2	3	0.00047244094488189	0.00204724409448819
RP11-44F14.5	39	0.00614173228346457	0.043148031496063
RP11-218M11.1	6	0.000944881889763779	0.00122204724409449
CTD-2323K18.2	10	0.0015748031496063	0.0127102362204724
CTD-2651B20.7	92	0.014488188976378	0.0670362204724409
RP11-304L19.1	10	0.0015748031496063	0.00762992125984252
RP11-519C12.1	36	0.00566929133858268	0.0292803149606299
RP11-77H9.5	198	0.0311811023622047	0.16087874015748
CTD-3203P2.1	36	0.00566929133858268	0.0341165354330709
RP11-292F22.7	3	0.00047244094488189	0.00308976377952756
RP1-39G22.7	151	0.0237795275590551	0.168582677165354
CTD-2012K14.3	52	0.00818897637795276	0.0381370078740157
RP11-490G2.2	3	0.00047244094488189	0.00045511811023622
RP11-326A19.5	614	0.0966929133858268	0.333354330708662
RP11-170L3.4	78	0.0122834645669291	0.0916251968503937
AC009133.15	12	0.00188976377952756	0.0104047244094488
RP11-4O1.2	40	0.0062992125984252	0.032340157480315
IL21R-AS1	259	0.0407874015748032	0.182829921259843
CTD-2547G23.2	3	0.00047244094488189	0.00199527559055118
RP11-491F9.8	10	0.0015748031496063	0.00285669291338583
RP11-121C2.2	49	0.00771653543307087	0.0331338582677165
RP11-673C5.2	9	0.00141732283464567	0.00587086614173228
AC099668.5	12	0.00188976377952756	0.00831181102362205
AC009120.6	911	0.143464566929134	0.648826771653544
LINC00261	7	0.00110236220472441	0.00180472440944882
RP11-553L6.5	212	0.0333858267716535	0.163611023622047
CDC37P1	14	0.00220472440944882	0.00966771653543307
RP11-335G20.7	594	0.0935433070866142	0.596426771653544
RP11-549B18.1	8	0.00125984251968504	0.00439527559055118
RP11-382A20.4	7	0.00110236220472441	0.00570551181102362
CTD-2522B17.4	93	0.0146456692913386	0.0408472440944882
RP11-598D12.1	5	0.00078740157480315	0.00517165354330709
RP11-77K12.8	14	0.00220472440944882	0.0108267716535433
RP11-305E6.4	38	0.00598425196850394	0.0238047244094488
CTD-2336H13.2	3	0.00047244094488189	0.00240787401574803
RP11-753D20.4	9	0.00141732283464567	0.0043259842519685
RP11-252K23.1	14	0.00220472440944882	0.0103448818897638
RP3-467N11.1	66	0.0103937007874016	0.0749007874015748
TGFBR3L	80	0.0125984251968504	0.0873165354330709
AC027601.1	133	0.0209448818897638	0.0445007874015748
RP11-469M7.1	1174	0.18488188976378	0.978157480314962
RP11-315D16.2	13	0.00204724409448819	0.011088188976378
RP11-732A21.2	5	0.00078740157480315	0.00140314960629921
ZNF720P1	22	0.00346456692913386	0.00442992125984252
RP11-329J18.4	33	0.00519685039370079	0.0286818897637795
APOOP5	11	0.00173228346456693	0.00448503937007874
LSM3P5	12	0.00188976377952756	0.0133669291338583
RP11-1035H13.2	135	0.021259842519685	0.0985086614173228
RP11-505K9.1	43	0.00677165354330709	0.0504204724409449
RP11-480I12.10	5	0.00078740157480315	0.00572755905511811
LA16c-306A4.1	13	0.00204724409448819	0.010696062992126
RP11-49C24.1	65	0.0102362204724409	0.0665889763779528
HOXB7	46	0.00724409448818898	0.0491448818897638
RP11-401P9.1	41	0.00645669291338583	0.0328944881889764
RPL10P14	42	0.00661417322834646	0.0280251968503937
LINC00657	1619	0.25496062992126	0.813548031496062
CTC-527H23.1	38	0.00598425196850394	0.0366283464566929
RP11-266L9.2	113	0.0177952755905512	0.0925748031496063
CTD-2651B20.6	24	0.00377952755905512	0.0226724409448819
RP11-178D12.2	19	0.00299212598425197	0.00846456692913386
CTD-2524L6.3	54	0.00850393700787402	0.0313653543307087
RP11-407G23.4	10	0.0015748031496063	0.00823622047244094
RP11-454K7.3	6	0.000944881889763779	0.00493385826771654
RP11-989E6.2	4	0.00062992125984252	0.00257007874015748
LA16c-390E6.4	51	0.00803149606299213	0.0459858267716535
CTC-527H23.3	2	0.00031496062992126	0.00198740157480315
ABCB10P4	9	0.00141732283464567	0.0016992125984252
RP11-611L7.1	217	0.0341732283464567	0.184143307086614
RP11-231E19.1	19	0.00299212598425197	0.0103984251968504
RP11-388M20.1	30	0.0047244094488189	0.0318267716535433
RP11-299H22.5	6	0.000944881889763779	0.00306771653543307
RP5-968P14.2	15	0.00236220472440945	0.0111322834645669
RP11-18F14.4	18	0.00283464566929134	0.0193023622047244
CTA-445C9.15	368	0.0579527559055118	0.324475590551181
CTD-2587M23.1	15	0.00236220472440945	0.00415748031496063
RP11-182J23.1	7	0.00110236220472441	0.0059748031496063
CTD-2313J23.1	27	0.00425196850393701	0.00506141732283465
RP11-488I20.9	6	0.000944881889763779	0.00483779527559055
NSFP1	543	0.085511811023622	0.505642519685039
RP11-254F7.2	50	0.0078740157480315	0.0430220472440945
RP11-44F14.1	41	0.00645669291338583	0.0139574803149606
RP11-66N11.8	26	0.00409448818897638	0.0340220472440945
RP11-2C24.5	10	0.0015748031496063	0.0112535433070866
MIR4519	145	0.0228346456692913	0.11675905511811
RP11-615I2.1	16	0.00251968503937008	0.0191748031496063
RP11-42I10.1	11	0.00173228346456693	0.00856062992125984
PCMTD1P2	6	0.000944881889763779	0.00387874015748032
RP11-92G12.3	6	0.000944881889763779	0.00496850393700787
ADAM3B	2	0.00031496062992126	0.00145511811023622
RP11-292D4.3	6	0.000944881889763779	0.000563779527559055
RP11-33B1.4	354	0.055748031496063	0.216514960629921
RP11-1E4.1	14	0.00220472440944882	0.00579370078740158
RP11-715J22.3	28	0.00440944881889764	0.0287685039370079
RP11-220I1.5	5	0.00078740157480315	0.00319055118110236
RP11-568N6.1	24	0.00377952755905512	0.0204661417322835
LINC01070	7	0.00110236220472441	0.00188188976377953
RP11-10O17.1	369	0.0581102362204724	0.131499212598425
RP11-817O13.1	27	0.00425196850393701	0.0254692913385827
AOC4P	4	0.00062992125984252	0.00258740157480315
AC005606.15	158	0.0248818897637795	0.146689763779528
RP11-140H17.1	61	0.00960629921259843	0.0405937007874016
RP11-529K1.4	61	0.00960629921259843	0.0360283464566929
CTC-543D15.1	8	0.00125984251968504	0.00413228346456693
RP11-146F11.2	4	0.00062992125984252	0.00358582677165354
CTD-2574D22.4	47	0.00740157480314961	0.0337952755905512
CTC-420A11.2	5	0.00078740157480315	0.00226929133858268
RP11-177B4.2	5	0.00078740157480315	0.0024251968503937
RP5-1142A6.9	168	0.0264566929133858	0.0960236220472441
RP11-923I11.3	4	0.00062992125984252	0.00230708661417323
AGBL1-AS1	6	0.000944881889763779	0.00355433070866142
RP11-14N9.2	10	0.0015748031496063	0.00835590551181102
ULK4P2	20	0.0031496062992126	0.0150015748031496
LA16c-312E8.2	12	0.00188976377952756	0.0112976377952756
CA5AP1	5	0.00078740157480315	0.00271968503937008
RP11-212I21.2	4	0.00062992125984252	0.00229448818897638
CTD-2270L9.4	215	0.0338582677165354	0.176242519685039
CSPG4P13	17	0.00267716535433071	0.00422992125984252
RP11-19N8.4	66	0.0103937007874016	0.0441622047244094
RP11-764E7.1	61	0.00960629921259843	0.0518204724409449
RP11-361M10.3	42	0.00661417322834646	0.024148031496063
RP11-322D14.2	24	0.00377952755905512	0.0154346456692913
RP11-69H7.4	3	0.00047244094488189	0.00335590551181102
RP11-394B2.6	18	0.00283464566929134	0.0164267716535433
RP11-67H24.2	9	0.00141732283464567	0.00515590551181102
CTC-471J1.2	117	0.0184251968503937	0.107574803149606
CTD-2588J6.1	5	0.00078740157480315	0.00347874015748031
RP11-863P13.1	4	0.00062992125984252	0.00228661417322835
RP11-521O16.2	12	0.00188976377952756	0.00383622047244095
RP11-146F11.5	8	0.00125984251968504	0.00821732283464567
RP11-96O20.4	172	0.0270866141732283	0.149422047244095
RP11-95H11.1	4	0.00062992125984252	0.00313543307086614
CTD-2022H16.3	297	0.0467716535433071	0.1188
CTD-3126B10.4	13	0.00204724409448819	0.0084755905511811
RP4-536B24.3	13	0.00204724409448819	0.0123795275590551
RP5-902P8.12	48	0.00755905511811024	0.014303937007874
RP11-432I5.6	8	0.00125984251968504	0.00861732283464567
RP11-481J2.2	3	0.00047244094488189	0.00226141732283465
RP11-229P13.25	7	0.00110236220472441	0.00835590551181102
RP11-83N9.5	12	0.00188976377952756	0.0117244094488189
RP11-357N13.2	51	0.00803149606299213	0.0452425196850394
RP1-239B22.5	97	0.0152755905511811	0.0683968503937008
RP11-424G14.1	34	0.00535433070866142	0.0254850393700787
RP11-441F2.2	23	0.00362204724409449	0.0193244094488189
RP11-108B14.5	6	0.000944881889763779	0.00239685039370079
CTD-2026K11.2	49	0.00771653543307087	0.0222566929133858
CTD-2522B17.6	13	0.00204724409448819	0.00905826771653543
RP11-680F20.10	9	0.00141732283464567	0.00441417322834646
RP13-395E19.2	6	0.000944881889763779	0.00146929133858268
RP11-325O24.5	213	0.0335433070866142	0.228388976377953
RP11-303E16.3	46	0.00724409448818898	0.0314535433070866
RP11-347C12.10	24	0.00377952755905512	0.0227937007874016
RP11-483P21.2	5	0.00078740157480315	0.00429606299212598
RP11-391L3.5	422	0.0664566929133858	0.431436220472442
FRRS1L	29	0.00456692913385827	0.00335433070866142
JHDM1D-AS1	43	0.00677165354330709	0.0416614173228346
SSSCA1-AS1	89	0.0140157480314961	0.0893196850393701
CTD-2026K11.3	9	0.00141732283464567	0.00392125984251969
RP11-708J19.1	60	0.00944881889763779	0.0561307086614173
PMF1-BGLAP	497	0.0782677165354331	0.331738582677165
RP11-274H24.1	8	0.00125984251968504	0.00304409448818898
RP11-588K22.2	5	0.00078740157480315	0.000691338582677166
AC000032.2	164	0.0258267716535433	0.119029921259843
RP11-143K11.1	3	0.00047244094488189	0.00229606299212598
RP11-401P9.5	23	0.00362204724409449	0.0125858267716535
RP11-384M15.3	187	0.0294488188976378	0.161551181102362
RP4-676L2.1	21	0.00330708661417323	0.0232094488188976
AP000997.2	16	0.00251968503937008	0.00273385826771654
RP5-1085F17.3	725	0.114173228346457	0.820514960629921
RP11-368I7.4	24	0.00377952755905512	0.0195637795275591
RP11-304L19.5	332	0.0522834645669291	0.404004724409449
RP11-480A16.1	232	0.0365354330708661	0.115977952755906
AC004125.3	5	0.00078740157480315	0.00455118110236221
RP11-44F21.5	3	0.00047244094488189	0.0025244094488189
CTD-2311M21.2	283	0.0445669291338583	0.0536346456692913
RP11-452L6.5	173	0.027244094488189	0.125089763779528
LINC00919	7	0.00110236220472441	0.00126299212598425
CTD-2323K18.1	200	0.031496062992126	0.169686614173228
RP1-45N11.1	11	0.00173228346456693	0.00495433070866142
RP11-20I23.1	26	0.00409448818897638	0.0150614173228347
RP11-425D10.10	23	0.00362204724409449	0.024288188976378
RP11-817O13.8	169	0.0266141732283465	0.128455118110236
RP11-77H9.2	253	0.0398425196850394	0.177740157480315
RP11-101E7.2	10	0.0015748031496063	0.0103574803149606
RP11-109G23.3	18	0.00283464566929134	0.0143259842519685
AC137932.5	170	0.0267716535433071	0.141494488188976
SLX1B-SULT1A4	65	0.0102362204724409	0.015755905511811
RP11-329J18.2	17	0.00267716535433071	0.0135952755905512
RP11-265N6.4	11	0.00173228346456693	0.0118062992125984
RP11-600F24.7	86	0.0135433070866142	0.0264708661417323
RP3-369A17.5	27	0.00425196850393701	0.027340157480315
RP11-24M17.4	5	0.00078740157480315	0.00267716535433071
CTD-2033A16.2	1050	0.165354330708661	0.320696062992126
RP11-395I6.3	36	0.00566929133858268	0.0328236220472441
RP11-429P3.4	11	0.00173228346456693	0.0040251968503937
RP11-505K9.4	16	0.00251968503937008	0.0121606299212598
RP11-973H7.1	229	0.0360629921259843	0.176746456692913
RP11-203B7.2	9	0.00141732283464567	0.00405354330708661
RP11-388M20.6	245	0.0385826771653543	0.167368503937008
NTRK3-AS1	2	0.00031496062992126	0.00100787401574803
RP11-645C24.5	108	0.017007874015748	0.0923322834645669
PABPC1P13	11	0.00173228346456693	0.0072251968503937
LA16c-306A4.2	46	0.00724409448818898	0.035548031496063
RP11-48B3.4	23	0.00362204724409449	0.0243700787401575
COX6CP1	32	0.00503937007874016	0.0408173228346457
RP11-339A11.2	4	0.00062992125984252	0.000669291338582677
RP11-467J12.1	85	0.0133858267716535	0.031807874015748
ACTR3BP3	6	0.000944881889763779	0.00260472440944882
RP11-416I2.1	20	0.0031496062992126	0.00838425196850394
RP11-412D9.4	30	0.0047244094488189	0.0292913385826772
RP11-111J6.2	11	0.00173228346456693	0.0113291338582677
RP11-345J4.6	4296	0.676535433070866	6.07954960629922
RP11-395B7.7	731	0.11511811023622	0.598447244094488
HEXA-AS1	23	0.00362204724409449	0.0120362204724409
RP11-1035H13.3	576	0.0907086614173228	0.635944881889764
LINC01043	20	0.0031496062992126	0.00292283464566929
AC009052.12	5	0.00078740157480315	0.00271338582677165
RP11-473I1.5	1216	0.191496062992126	1.37636692913386
RP11-152P23.2	71	0.0111811023622047	0.0490362204724409
CTD-2288F12.1	13	0.00204724409448819	0.00802992125984252
DNM1P34	14	0.00220472440944882	0.00489133858267717
RP11-4F5.2	385	0.0606299212598425	0.202628346456693
RP11-533E19.5	31	0.00488188976377953	0.0279700787401575
CTD-2313J17.5	23	0.00362204724409449	0.0182566929133858
CTD-2639E6.4	8	0.00125984251968504	0.00903779527559055
RP11-264B17.4	36	0.00566929133858268	0.0376818897637795
RP11-521I2.3	76	0.0119685039370079	0.0821244094488189
CTD-2526A2.2	14	0.00220472440944882	0.00642677165354331
RP11-343C2.9	266	0.0418897637795276	0.281522834645669
AQP4-AS1	16	0.00251968503937008	0.00407086614173228
RP11-646E18.4	3	0.00047244094488189	0.00128188976377953
CTD-2583P5.1	78	0.0122834645669291	0.0665858267716536
RP11-483K5.2	8	0.00125984251968504	0.0038488188976378
RP11-429P3.5	4	0.00062992125984252	0.00438110236220472
RP11-540B6.2	44	0.00692913385826772	0.0339385826771654
RP11-450H6.3	4	0.00062992125984252	0.000661417322834646
LINC00562	27	0.00425196850393701	0.0156110236220472
WBP11P1	93	0.0146456692913386	0.0169417322834646
RP11-575I8.1	6	0.000944881889763779	0.00520629921259843
RP11-1129I3.1	4	0.00062992125984252	0.00139055118110236
LA16c-313D11.9	6	0.000944881889763779	0.00458267716535433
AC012065.7	22	0.00346456692913386	0.0169968503937008
RP11-594N15.3	21	0.00330708661417323	0.0103779527559055
RP11-119F7.5	41	0.00645669291338583	0.032992125984252
RP11-800A3.4	6	0.000944881889763779	0.00177322834645669
RP11-56L13.1	6	0.000944881889763779	0.00183779527559055
RP11-384K6.6	1437	0.226299212598425	0.639179527559055
CTD-2576D5.2	4	0.00062992125984252	0.00377007874015748
RP11-403B2.7	24	0.00377952755905512	0.00846771653543307
RP11-420N3.2	64	0.0100787401574803	0.0282141732283465
RP11-438B23.2	13	0.00204724409448819	0.00262047244094488
RP11-231C14.6	85	0.0133858267716535	0.0609259842519685
AC068987.1	8	0.00125984251968504	0.00299527559055118
RP5-963E22.5	4	0.00062992125984252	0.00248818897637795
CTD-2542L18.1	131	0.0206299212598425	0.089896062992126
RP3-406A7.7	3	0.00047244094488189	0.00286299212598425
LA16c-444G7.2	6	0.000944881889763779	0.00374330708661417
RP1-155D22.2	4	0.00062992125984252	0.00127086614173228
RP13-735L24.1	63	0.00992125984251968	0.0205338582677165
RP11-488I20.5	5	0.00078740157480315	0.00204094488188976
RP11-626G11.4	7	0.00110236220472441	0.00491181102362205
RP11-382N13.6	6	0.000944881889763779	0.00351653543307087
RP11-297M9.2	10	0.0015748031496063	0.00171181102362205
RP11-20I23.7	139	0.0218897637795276	0.148162204724409
LA16c-366D3.1	54	0.00850393700787402	0.0516897637795276
RP11-1096D5.1	11	0.00173228346456693	0.00330708661417323
RP11-96D1.7	9	0.00141732283464567	0.00662834645669291
RP11-22P6.3	54	0.00850393700787402	0.0477574803149606
CTD-3057O21.1	1	0.00015748031496063	0.00148661417322835
RP11-304L19.2	264	0.0415748031496063	0.206486614173228
RP11-449H11.1	63	0.00992125984251968	0.0607826771653543
TPRKBP2	66	0.0103937007874016	0.0637669291338583
RP11-367F23.2	6	0.000944881889763779	0.00234645669291339
C16orf95	74	0.0116535433070866	0.0760188976377953
FTLP14	4	0.00062992125984252	0.0035511811023622
RP11-284F21.8	12	0.00188976377952756	0.00616062992125984
RP11-541N10.3	70	0.0110236220472441	0.0492724409448819
RP4-561L24.3	27	0.00425196850393701	0.0152614173228347
RP11-63M22.2	378	0.0595275590551181	0.298829921259843
RP4-536B24.2	140	0.0220472440944882	0.121922834645669
RP11-405F3.4	6	0.000944881889763779	0.00290866141732283
RP11-834C11.11	9	0.00141732283464567	0.00352913385826772
AC009120.8	51	0.00803149606299213	0.0236535433070866
RP11-923I11.4	5	0.00078740157480315	0.00298110236220472
RP11-85A1.3	38	0.00598425196850394	0.0387779527559055
RP11-556H2.3	7	0.00110236220472441	0.00705826771653543
CTD-2196E14.9	57	0.00897637795275591	0.0341889763779528
RP11-297C4.3	20	0.0031496062992126	0.0180251968503937
RP11-166B2.7	12	0.00188976377952756	0.00840314960629921
RP11-265N6.3	470	0.0740157480314961	0.23503937007874
RP11-219B4.7	5	0.00078740157480315	0.0018992125984252
AC002310.10	31	0.00488188976377953	0.0145637795275591
RP11-55K13.1	16	0.00251968503937008	0.00805826771653543
RP11-161M6.3	18	0.00283464566929134	0.0191527559055118
RP4-536B24.4	23	0.00362204724409449	0.0252110236220473
CTD-3193O13.1	15	0.00236220472440945	0.0131653543307087
RP11-410C4.5	6	0.000944881889763779	0.00180314960629921
RP11-648F7.1	14	0.00220472440944882	0.00829133858267717
RP11-356C4.3	5	0.00078740157480315	0.00251181102362205
RP11-271M24.2	6	0.000944881889763779	0.00591496062992126
AC004381.7	9	0.00141732283464567	0.0087748031496063
RP11-556H2.2	16	0.00251968503937008	0.0116220472440945
RP11-426C22.5	209	0.0329133858267717	0.132855118110236
BMS1P8	176	0.0277165354330709	0.0961291338582677
RP11-109E24.2	10	0.0015748031496063	0.0125984251968504
CTD-2576F9.1	421	0.0662992125984252	0.125829921259843
RP11-483P21.3	10	0.0015748031496063	0.00307874015748031
RP11-73K9.2	10	0.0015748031496063	0.00684566929133858
FAM157C	905	0.14251968503937	0.52399842519685
RP11-1006G14.4	152	0.0239370078740158	0.138311811023622
RP5-1085F17.4	9	0.00141732283464567	0.00938110236220472
RP11-529K1.3	446	0.070236220472441	0.394718110236221
RP11-252A24.7	1409	0.221889763779528	1.53037322834646
RP13-379O24.2	13	0.00204724409448819	0.00700944881889764
CTB-134F13.1	37	0.00582677165354331	0.0345007874015748
MT1L	136	0.0214173228346457	0.169370078740157
RP11-457I16.2	15	0.00236220472440945	0.00617007874015748
PWRN2	22	0.00346456692913386	0.00597795275590551
RP11-49I11.1	16	0.00251968503937008	0.0165748031496063
RP11-728K20.2	29	0.00456692913385827	0.0153244094488189
RP11-63M22.1	108	0.017007874015748	0.123995275590551
RP13-516M14.1	83	0.0130708661417323	0.080451968503937
RP11-403N16.3	5	0.00078740157480315	0.000705511811023622
ERVK13-1	620	0.0976377952755906	0.376036220472441
RP11-20G6.3	23	0.00362204724409449	0.017851968503937
RP11-669I1.1	4	0.00062992125984252	0.00265196850393701
RP11-24N18.1	745	0.117322834645669	0.679118110236221
RP11-546B15.2	10	0.0015748031496063	0.0109653543307087
RP11-16N11.2	14	0.00220472440944882	0.0145102362204724
RP11-390D11.2	5	0.00078740157480315	0.00664724409448819
CTD-2541J13.1	8	0.00125984251968504	0.00245826771653543
CTB-113P19.4	8	0.00125984251968504	0.00440787401574803
TPST2P1	7	0.00110236220472441	0.00647874015748032
LINC00515	69	0.0108661417322835	0.0702614173228347
RP13-192B19.2	14	0.00220472440944882	0.00795118110236221
RP11-930P14.2	36	0.00566929133858268	0.0312582677165354
RP11-390B4.5	35	0.00551181102362205	0.017896062992126
RP11-817O13.6	14	0.00220472440944882	0.0115858267716535
CTD-2055G21.1	14	0.00220472440944882	0.0113653543307087
CTC-457E21.1	9	0.00141732283464567	0.00230236220472441
RP11-109D24.1	8	0.00125984251968504	0.00521102362204725
RP11-552C15.1	18	0.00283464566929134	0.0175826771653543
HMGN2P40	62	0.00976377952755906	0.0323905511811024
GS1-21A4.1	80	0.0125984251968504	0.0425307086614173
RP1-140K8.5	14	0.00220472440944882	0.00126141732283465
RP11-382A20.7	10	0.0015748031496063	0.0116866141732283
RP11-989E6.11	12	0.00188976377952756	0.00841102362204724
RP11-432I5.4	8	0.00125984251968504	0.00687086614173228
RP3-522J7.6	13	0.00204724409448819	0.00946929133858268
RP11-327F22.4	301	0.0474015748031496	0.317850393700787
RP5-1142A6.7	23	0.00362204724409449	0.0176236220472441
RP11-23N2.4	90	0.0141732283464567	0.0731433070866142
RP11-775C24.3	4	0.00062992125984252	0.00108818897637795
RP11-413H22.2	88	0.0138582677165354	0.080792125984252
RP11-690I21.3	6	0.000944881889763779	0.00442362204724409
RP11-452L6.7	24	0.00377952755905512	0.030703937007874
RP11-23E10.3	11	0.00173228346456693	0.0051244094488189
RP11-1166P10.1	8	0.00125984251968504	0.00423149606299213
SNAI3-AS1	105	0.0165354330708661	0.0897307086614173
RP11-375I20.6	7	0.00110236220472441	0.00276062992125984
RP11-521O16.1	5	0.00078740157480315	0.00281574803149606
RP11-21M24.3	132	0.0207874015748031	0.127825196850394
RP11-602M11.4	7	0.00110236220472441	0.00754645669291339
RP11-1299A16.3	29	0.00456692913385827	0.0166346456692913
RP11-303E16.8	21	0.00330708661417323	0.0169464566929134
HERC2P5	133	0.0209448818897638	0.0433669291338583
